index,image_path,true_index,pred_index,true_label,pred_label,confidence,correct,router_pred_domain,router_confidence,specialist_pred_subtype,routed_pred_index,routed_pred_label,prob_tumor_glioma,prob_tumor_meningioma,prob_tumor_notumor,prob_tumor_pituitary,prob_dementia_MildDemented,prob_dementia_ModerateDemented,prob_dementia_NonDemented,prob_dementia_VeryMildDemented
10,data/alzheimers/MildDemented/01e9a853-dcaa-4f48-8f70-5db648c224ad.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8204783522177295,1,dementia,0.8621282577514648,MildDemented,4,dementia_MildDemented,0.01175632102114376,0.01334662970110898,0.09682363692144777,0.01594518071596836,0.8204783522177295,0.011378597086640544,0.011541592501572025,0.01872968983438906
11,data/alzheimers/MildDemented/022a4630-6ecd-44d1-8410-6877d7a7323a.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8470705388656729,1,dementia,0.866943359375,MildDemented,4,dementia_MildDemented,0.13305669459134378,0.0,0.0,0.0,0.8470705388656729,0.006677409816698966,0.008521743688975146,0.0046736130373092434
12,data/alzheimers/MildDemented/02b91f85-1d4d-4478-aca3-20104dc7acee.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8313124534045763,1,dementia,0.8628138899803162,MildDemented,4,dementia_MildDemented,0.0015041093051554643,0.001177068384225367,0.13253535895002325,0.0019695855119345124,0.8313124534045763,0.013211384047214706,0.011370313838302957,0.0069197265585674815
13,data/alzheimers/MildDemented/02eeae69-904c-49d3-a2d3-fb5d0efe9a01.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8331668551510705,1,dementia,0.8597834706306458,MildDemented,4,dementia_MildDemented,0.005192237549298764,0.00609206560726415,0.12283467013740919,0.0060975538913113645,0.8331668551510705,0.011626501811292293,0.0067836243218104796,0.008206491530543248
14,data/alzheimers/MildDemented/03415644-104e-49fc-b157-27f4c18658cd.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8236907866213323,1,dementia,0.8601077795028687,MildDemented,4,dementia_MildDemented,6.2098647635492425e-12,0.13989198455216514,1.6759408393767036e-11,2.3095785603823954e-07,0.8236907866213323,0.013726705927977728,0.009066445913293997,0.013623846004405521
15,data/alzheimers/MildDemented/035f9b06-6708-4ea3-83ed-0835e3230a11.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8427657962854137,1,dementia,0.8657984733581543,MildDemented,4,dementia_MildDemented,0.13420155997169952,0.0,0.0,0.0,0.8427657962854137,0.009554191614099372,0.006721418246953692,0.006757033881833699
16,data/alzheimers/MildDemented/03874747-4fac-479f-982f-5ddecfff4547.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8183442169712742,1,dementia,0.8629182577133179,MildDemented,4,dementia_MildDemented,0.001737613434746047,0.0013359284001776331,0.13216984936704101,0.0018383281764292358,0.8183442169712742,0.013637295678643479,0.020939485291701,0.009997282679987387
17,data/alzheimers/MildDemented/03ba4d93-cffa-4fa6-afd5-c215eb96ccce.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8385297158606702,1,dementia,0.8639596700668335,MildDemented,4,dementia_MildDemented,0.0013014879230701226,0.0013726932390874737,0.13185562348428856,0.001510492776585716,0.8385297158606702,0.007818617018600963,0.009055446939845585,0.008555922757851449
18,data/alzheimers/MildDemented/03d83273-7988-4f5c-a1cd-6057d3d3f6b8.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8092950552025331,1,dementia,0.863136351108551,MildDemented,4,dementia_MildDemented,0.0023237271763758534,0.0015515156518949769,0.13008887058716512,0.002899533378869563,0.8092950552025331,0.012921056641207232,0.019202599677987306,0.021717641683966886
19,data/alzheimers/MildDemented/03e3cccc-3b5e-4755-abcf-13c97c63dcf1.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8381604270278054,1,dementia,0.8662996292114258,MildDemented,4,dementia_MildDemented,0.0012792998028782147,0.0011211863807375933,0.12983329157323795,0.0014666091390128666,0.8381604270278054,0.01238052877853941,0.008493855309821179,0.00726480198796748
20,data/alzheimers/MildDemented/03eb2af1-2d60-4f6c-b04b-be4c6d930453.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8268714147482263,1,dementia,0.8609409928321838,MildDemented,4,dementia_MildDemented,0.002576078116605051,0.0015240749706178082,0.13281014877060315,0.0021486597180281047,0.8268714147482263,0.010693017647296143,0.011122278201969428,0.012254327826653942
21,data/alzheimers/MildDemented/03f8a1f4-3a6d-4679-b05f-c3f64dba1592.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8316660434341435,1,dementia,0.8598846197128296,MildDemented,4,dementia_MildDemented,0.0025015887536403996,0.001236147932507376,0.13433106099739,0.00204652336096855,0.8316660434341435,0.011324536865360873,0.009546225788275155,0.0073478728677141125
22,data/alzheimers/MildDemented/049589c3-4662-456a-a284-d98d25cf34bc.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.822044764893883,1,dementia,0.8622578382492065,MildDemented,4,dementia_MildDemented,0.0014868424841107436,0.0010429933992024544,0.13410903624977463,0.001103351244905597,0.822044764893883,0.010083685523842657,0.012444661582280395,0.01768466462200055
23,data/alzheimers/MildDemented/04967c07-350e-442a-8b55-6aca32ecffc3.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.829762888305842,1,dementia,0.8645151257514954,MildDemented,4,dementia_MildDemented,0.0023892653208761466,0.001499625070158359,0.12975097452546733,0.0018450418831698454,0.829762888305842,0.012490738402067006,0.011010991712637952,0.011250474779781345
24,data/alzheimers/MildDemented/04b276cd-08a8-4b93-aebf-53f25fc866d6.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8412677588880143,1,dementia,0.8584679365158081,MildDemented,4,dementia_MildDemented,0.0027230123339762546,0.0013943351711063366,0.13569350449016512,0.001721201220081459,0.8412677588880143,0.009488486620791697,0.004205518373763181,0.0035061829021015892
25,data/alzheimers/MildDemented/04fc9986-6fe5-4b7e-a785-330a04ee90fb.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8174439158581734,1,dementia,0.8583603501319885,MildDemented,4,dementia_MildDemented,0.007425862366768738,0.005974852572833074,0.1196950301345745,0.008543880123235315,0.8174439158581734,0.021319093715046273,0.009452102116038238,0.010145263113330465
26,data/alzheimers/MildDemented/05a4d3df-6142-4941-9b74-2eb0e5b8603d.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8400547169018457,1,dementia,0.8672882318496704,MildDemented,4,dementia_MildDemented,0.006624741224021804,0.004382796101194036,0.11550225750310085,0.006201923525995226,0.8400547169018457,0.010850565683224185,0.007727490129098453,0.008655508931519677
27,data/alzheimers/MildDemented/05b5e65d-36ff-483a-8b63-9083ad08fa60.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8288853114450376,1,dementia,0.8609493374824524,MildDemented,4,dementia_MildDemented,0.13905069141336265,0.0,0.0,0.0,0.8288853114450376,0.013561396771175994,0.010040072658769312,0.008462527711654367
28,data/alzheimers/MildDemented/0615c474-b1b5-4596-a9f2-f3634ab1e22e.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8404140137809337,1,dementia,0.8577600717544556,MildDemented,4,dementia_MildDemented,0.0027848145747083955,0.0020154958254076107,0.1337078160457228,0.0037318005603417066,0.8404140137809337,0.00795722069202812,0.005229931582156964,0.0041589069387006836
29,data/alzheimers/MildDemented/0653fde2-0493-4e5c-9e24-3609cdae91e1.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.833006096246306,1,dementia,0.862828254699707,MildDemented,4,dementia_MildDemented,0.023736253894947948,0.0294203983669688,0.06977750709613047,0.014237593050586826,0.833006096246306,0.009047205977254022,0.011770785117505218,0.009004160250300751
30,data/alzheimers/MildDemented/0689ed7c-7458-4510-8c07-bcc09706ddbf.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8057321566535346,1,dementia,0.8620174527168274,MildDemented,4,dementia_MildDemented,0.0016738337457729718,0.0011015014724406027,0.1334286573923689,0.0017785574724155239,0.8057321566535346,0.01323480848327737,0.018007424832474465,0.02504305994771564
31,data/alzheimers/MildDemented/06b13257-4ec2-4eef-a281-c52366e56712.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8358749930672196,1,dementia,0.8636538982391357,MildDemented,4,dementia_MildDemented,0.002113311515744138,0.0013951741994282386,0.1315829876575122,0.0012545874348055264,0.8358749930672196,0.015162091253422562,0.006358449008911575,0.006258405862956203
32,data/alzheimers/MildDemented/06f94dbb-b9da-4db7-8b46-26184e9796b6.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8293458484365827,1,dementia,0.8644494414329529,MildDemented,4,dementia_MildDemented,0.002494934147021017,0.0014728537631360516,0.12971896899253105,0.0018637928125988569,0.8293458484365827,0.013262605690150036,0.010050101731044089,0.011790894426936241
33,data/alzheimers/MildDemented/071e3883-de77-4066-aa29-08db03d5a6a7.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8379192866402189,1,dementia,0.868850827217102,MildDemented,4,dementia_MildDemented,0.006942226949247175,0.0053514697996988585,0.11071452390169492,0.008140962491296132,0.8379192866402189,0.00793750483231265,0.012172600135381984,0.010821425250149364
34,data/alzheimers/MildDemented/073d1cdd-1f28-4b27-93c5-5e5fc3d249da.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8149540757594771,1,dementia,0.8617368340492249,MildDemented,4,dementia_MildDemented,0.0023940800848463338,0.0013959478369590884,0.13204083910964984,0.0024322764163673197,0.8149540757594771,0.010975517909948428,0.013902906811434638,0.02190435607131726
35,data/alzheimers/MildDemented/07438aba-6491-4b3d-b6ec-2caf98c0d46a.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8393957511317044,1,dementia,0.863364040851593,MildDemented,4,dementia_MildDemented,0.0053430804323444,0.003621501104920274,0.1214601606043548,0.006211208102946629,0.8393957511317044,0.010417234024006546,0.007700432928250417,0.005850631671472574
36,data/alzheimers/MildDemented/0761057b-fdf7-4e75-82cc-a2b85e917705.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8372499049915607,1,dementia,0.8618727922439575,MildDemented,4,dementia_MildDemented,0.002254898740473892,0.0016743464528145688,0.13235536690721028,0.0018425848760727742,0.8372499049915607,0.0092988250375189,0.008695366171826308,0.006628706822522566
37,data/alzheimers/MildDemented/076406d2-510e-446b-8a9c-00c11da30876.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8404021756441532,1,dementia,0.8607980012893677,MildDemented,4,dementia_MildDemented,0.0029401853321213904,0.0019495460199305866,0.1315246059314716,0.0027877315538106704,0.8404021756441532,0.00781262470172653,0.007657208386342171,0.004925922430443827
38,data/alzheimers/MildDemented/07a0fd8e-898f-4eb8-a616-902f982409d0.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8280817555627087,1,dementia,0.8616971373558044,MildDemented,4,dementia_MildDemented,0.0022196381652044247,0.0017103024882089272,0.13218291559328127,0.002189997193431385,0.8280817555627087,0.00971065681361994,0.011609936533093128,0.012294797650452249
39,data/alzheimers/MildDemented/07acfb91-5963-4a70-ac25-ffb264b60bc2.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8340461689472849,1,dementia,0.8627456426620483,MildDemented,4,dementia_MildDemented,0.001382058226884036,0.0008744431374687307,0.13380391637974556,0.0011939012681144918,0.8340461689472849,0.011833166475595317,0.008694059979302468,0.00817228558560446
40,data/alzheimers/MildDemented/07c1c35b-aa61-4a5f-b49e-297327bbf3d8.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8388151514132228,1,dementia,0.8634198904037476,MildDemented,4,dementia_MildDemented,0.0018159153252705876,0.0012300397774303818,0.13187803861684888,0.0016561351912361309,0.8388151514132228,0.009890800555938767,0.00649826879980724,0.008215650320245169
41,data/alzheimers/MildDemented/080c1426-1df1-4ad7-9913-551162d0acdf.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.830739051505845,1,dementia,0.8630812168121338,MildDemented,4,dementia_MildDemented,0.002451486798788888,0.0022259179180628796,0.13040476575923982,0.001836663745536262,0.830739051505845,0.011202861158448528,0.009996237810834276,0.011143015303244273
42,data/alzheimers/MildDemented/0833e889-3b7b-4b13-843d-f67c5506555d.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8378294462504143,1,dementia,0.860962986946106,MildDemented,4,dementia_MildDemented,0.002076082336830373,0.00144730434266081,0.13335077076478713,0.00216281780266384,0.8378294462504143,0.009755314043859426,0.00681042977345555,0.0065678346853285715
43,data/alzheimers/MildDemented/087e2091-d890-4f11-95e4-52a2b7941ce9.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8335082794905468,1,dementia,0.8608644008636475,MildDemented,4,dementia_MildDemented,0.02983502206801507,0.02207028190641625,0.06994386238799553,0.017286407377326722,0.8335082794905468,0.010307192197483531,0.008121279325451234,0.008927675246764867
44,data/alzheimers/MildDemented/08fd1060-31e3-4988-b141-0f10e7d9f772.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8277330111404372,1,dementia,0.8618429899215698,MildDemented,4,dementia_MildDemented,0.0033056641713380902,0.0020473021303657403,0.13005844797503466,0.002745594035579471,0.8277330111404372,0.012677068382295969,0.010990167586706819,0.010442744578242083
45,data/alzheimers/MildDemented/094fb073-3e15-4c35-a3f4-9997fb3a5af4.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8190676135133449,1,dementia,0.8581968545913696,MildDemented,4,dementia_MildDemented,0.018469919401420835,0.015845869757966532,0.09385211267548574,0.013635215556987294,0.8190676135133449,0.009611487809703867,0.014890169865694193,0.014627611419396613
46,data/alzheimers/MildDemented/096215e7-12bd-4f51-bece-498ca1aaf2dd.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8356181913029825,1,dementia,0.8654189705848694,MildDemented,4,dementia_MildDemented,0.002461272272355096,0.00230631346851246,0.12760861116957553,0.002204847271795197,0.8356181913029825,0.01039142060249385,0.007462931272168722,0.011946412640116637
47,data/alzheimers/MildDemented/0986aea9-cc63-4c07-8c83-6f82650cb31e.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8466157289565028,1,dementia,0.8671786785125732,MildDemented,4,dementia_MildDemented,0.027493687256958423,0.024231200958779824,0.0635775474621715,0.017518844398375644,0.8466157289565028,0.008776681469084337,0.004422440179177988,0.007363869318949484
48,data/alzheimers/MildDemented/098cfd8b-99c2-42af-90e0-501ee79b5428.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8337074294003639,1,dementia,0.8614542484283447,MildDemented,4,dementia_MildDemented,0.0017251604704055855,0.0014672557195955804,0.1338786893843234,0.001474659850279984,0.8337074294003639,0.00947902791788156,0.010024611568580699,0.008243165688569276
49,data/alzheimers/MildDemented/0994718c-2aaa-4181-a9b4-86d92b877d76.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8366234044453414,1,dementia,0.8633735179901123,MildDemented,4,dementia_MildDemented,0.0025111171892100693,0.0016063927370741306,0.13071818619020523,0.001790770995122076,0.8366234044453414,0.013783264581364432,0.0071976355862026714,0.005769228275479972
50,data/alzheimers/MildDemented/09e4c160-c017-4d72-ba96-6bd8c1c33f89.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8452917209778515,1,dementia,0.867496132850647,MildDemented,4,dementia_MildDemented,0.13250384468955803,0.0,0.0,0.0,0.8452917209778515,0.009717980938237036,0.006532795623598005,0.005953657770755363
51,data/alzheimers/MildDemented/0a0d76a0-9c31-4c5e-bc37-9d050a7a4a7a.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8430396000453235,1,dementia,0.8688709735870361,MildDemented,4,dementia_MildDemented,0.0019316310498574212,0.0010551494381078033,0.12713841614396698,0.0010038253006945134,0.8430396000453235,0.010531424147521446,0.006671975115113899,0.008627978759414387
52,data/alzheimers/MildDemented/0a17be8a-3c89-4be5-8bbf-1eb03590c58d.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8301848103556193,1,dementia,0.8644362092018127,MildDemented,4,dementia_MildDemented,0.002344605260434144,0.001186777944042346,0.13034729550301502,0.0016850820834136207,0.8301848103556193,0.013076866867307758,0.01016005585767282,0.011014506128495041
53,data/alzheimers/MildDemented/0a204ef0-9374-4025-8c75-210fa25f7432.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8266413239127698,1,dementia,0.8582931756973267,MildDemented,4,dementia_MildDemented,0.002262808459657268,0.0012492552937113355,0.1364043708174742,0.0017904264319057086,0.8266413239127698,0.009727246390096539,0.01163640072602862,0.0102881679683566
54,data/alzheimers/MildDemented/0a302733-c703-4541-8668-ae38425487b9.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8370601040468358,1,dementia,0.8617409467697144,MildDemented,4,dementia_MildDemented,0.0013147046488393714,0.000969545647291779,0.1345728002900869,0.0014019936793282948,0.8370601040468358,0.010730372704908585,0.006265300382621944,0.007685178600087282
55,data/alzheimers/MildDemented/0a4b9843-640d-428e-a1f0-9faa0708ac5a.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8264880472959505,1,dementia,0.8613979816436768,MildDemented,4,dementia_MildDemented,0.0,1.0848918379082234e-22,3.93509405046276e-10,0.13860202816869852,0.8264880472959505,0.00960227998108962,0.008974793037577509,0.016332851123174397
56,data/alzheimers/MildDemented/0ac3e244-1497-42fe-84fc-3f86217382ff.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8424870571087775,1,dementia,0.8632224202156067,MildDemented,4,dementia_MildDemented,0.003127484225374129,0.00147436019167496,0.12914945729750665,0.0030262969780479204,0.8424870571087775,0.010206286733250075,0.00556058098932947,0.004968476476039285
57,data/alzheimers/MildDemented/0b0c492c-c31d-4f9e-9055-070ca4c71be5.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.822680526194122,1,dementia,0.8623981475830078,MildDemented,4,dementia_MildDemented,0.13760183145713653,0.0,0.0,0.0,0.822680526194122,0.014693430637798006,0.015267018278524523,0.009757193432418952
58,data/alzheimers/MildDemented/0b2cdd76-818b-40cf-acca-cef6a6b969de.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8315217946061348,1,dementia,0.8587216734886169,MildDemented,4,dementia_MildDemented,0.006739898484758182,0.003845379663625141,0.12486281923321935,0.005830226316685493,0.8315217946061348,0.009592394864891657,0.0089209512990391,0.008686535531646288
59,data/alzheimers/MildDemented/0b9f409a-ec86-4e5a-a2ab-faf92ec75049.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.837504373185771,1,dementia,0.8633421659469604,MildDemented,4,dementia_MildDemented,0.002419959825742586,0.0014326851291308774,0.13121256394917077,0.0015926081364976712,0.837504373185771,0.011815144306047137,0.009053423278476577,0.004969242189163348
60,data/alzheimers/MildDemented/0beb0421-b255-4d0b-b13f-cd3fa5102bb0.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8271949994166666,1,dementia,0.8631793260574341,MildDemented,4,dementia_MildDemented,0.0023778302436623672,0.0013263338649672292,0.13107668032747594,0.002039869575112304,0.8271949994166666,0.010527286814587289,0.013825086124076574,0.011631913633451613
61,data/alzheimers/MildDemented/0bf9c6f1-cc35-4fc8-8c7c-ceea6332c67b.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8345916794821304,1,dementia,0.864766538143158,MildDemented,4,dementia_MildDemented,0.0016385519257076863,0.000799691707268502,0.1312424639691521,0.0015528070483149061,0.8345916794821304,0.01211712139537168,0.0079114518248529,0.01014623264720177
62,data/alzheimers/MildDemented/0c1ca191-907e-4970-bfda-4cdb1e8a96a6.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8333944209011788,1,dementia,0.8614106178283691,MildDemented,4,dementia_MildDemented,0.0009393077576281829,0.0009587158232744886,0.1346667078703988,0.002024597431105222,0.8333944209011788,0.007540987527234912,0.011530604282196167,0.008944658406983422
63,data/alzheimers/MildDemented/0c223299-12c0-4b57-8c13-8f021ac3f4a5.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8352963733900414,1,dementia,0.8587144613265991,MildDemented,4,dementia_MildDemented,0.002607508176673835,0.0019198891214893426,0.1346855921119172,0.0020725291844812524,0.8352963733900414,0.009920369160592118,0.005894806477200551,0.0076029323776043425
64,data/alzheimers/MildDemented/0c24179d-4456-4a9d-8861-167ab8cf712c.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8402666270868184,1,dementia,0.8615339398384094,MildDemented,4,dementia_MildDemented,0.001891710557953005,0.0010856121225159335,0.13404204077873777,0.0014466719584018165,0.8402666270868184,0.009699012391289794,0.006358442197943352,0.00520988290633991
65,data/alzheimers/MildDemented/0c415d56-5160-457d-ae28-f2b93ebc8dec.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8316178789769563,1,dementia,0.8638195991516113,MildDemented,4,dementia_MildDemented,0.00154959664690561,0.0013598503990601633,0.13174850091479268,0.0015224983055576761,0.8316178789769563,0.010163762652956128,0.011918295999653009,0.010119616104118427
66,data/alzheimers/MildDemented/0c79ca1e-86fc-4a7f-b928-0ca21b65f8f7.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.7880407394734371,1,dementia,0.8601123690605164,MildDemented,4,dementia_MildDemented,0.0020304724583540597,0.0015776716982374623,0.13462142343843184,0.0016580826695996853,0.7880407394734371,0.01566887984237473,0.040588314664370295,0.015814415755194818
67,data/alzheimers/MildDemented/0c7c49a8-fe91-4792-bce6-8e6ecc15ac3c.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8294262836518786,1,dementia,0.859198272228241,MildDemented,4,dementia_MildDemented,0.0028811550734953225,0.0019217090550446097,0.13195859765268003,0.004040258737139688,0.8294262836518786,0.010287620805063446,0.011252674084274742,0.008231700940423498
68,data/alzheimers/MildDemented/0c929f77-a050-4b2d-b343-340181f9aef2.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8166032140721131,1,dementia,0.8585222363471985,MildDemented,4,dementia_MildDemented,0.002730149411470357,0.0015353408513792944,0.13520867134579062,0.0020035822688535257,0.8166032140721131,0.010542028043757536,0.012713299605010843,0.018663714401624735
69,data/alzheimers/MildDemented/0c9467f0-2e6f-4897-89cb-99a00207eb5a.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.832399549901638,1,dementia,0.8638115525245667,MildDemented,4,dementia_MildDemented,0.008264039331353425,0.007883524181902126,0.11404444387236398,0.005996410718849919,0.832399549901638,0.010973945151458107,0.01108285215885341,0.009355234683581062
70,data/alzheimers/MildDemented/0c9a923a-72b5-44ca-ab09-b43148591ce0.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.832226801095535,1,dementia,0.8596311211585999,MildDemented,4,dementia_MildDemented,0.003404320646279305,0.0021365139465124683,0.13277523983164788,0.0020527559116088577,0.832226801095535,0.009883974315910985,0.009261843349709014,0.00825855090279646
71,data/alzheimers/MildDemented/0cd05814-8b86-49cc-8f67-b28cd22229f9.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8380573986009561,1,dementia,0.8609668016433716,MildDemented,4,dementia_MildDemented,0.00216000666791573,0.0015769930319914146,0.13382075723870174,0.0014754076252050214,0.8380573986009561,0.010303976011857396,0.006125069687579509,0.006480391135793088
72,data/alzheimers/MildDemented/0cfcd26a-fe53-4df2-ad36-5e416d00d0d2.jpg,4,4,dementia_MildDemented,dementia_MildDemented,0.8288213260645789,1,dementia,0.8635076284408569,MildDemented,4,dementia_MildDemented,0.002345972996929557,0.0016271620307730416,0.12986946491486318,0.00264971338627824,0.8288213260645789,0.01333340390119911,0.014336940326718589,0.0070160163786593096
