index,image_path,true_index,pred_index,true_label,pred_label,confidence,correct,prob_tumor,prob_dementia
27,data/brain_tumor/Testing/glioma/Te-gl_0027.jpg,0,0,tumor,tumor,0.9953430608306422,1,0.9953430608306422,0.004656939169357862
28,data/brain_tumor/Testing/glioma/Te-gl_0028.jpg,0,0,tumor,tumor,0.995197675837664,1,0.995197675837664,0.004802324162335947
29,data/brain_tumor/Testing/glioma/Te-gl_0029.jpg,0,0,tumor,tumor,0.9965259254135899,1,0.9965259254135899,0.003474074586410135
30,data/brain_tumor/Testing/glioma/Te-gl_0030.jpg,0,0,tumor,tumor,0.9956233331921261,1,0.9956233331921261,0.004376666807873801
31,data/brain_tumor/Testing/glioma/Te-gl_0031.jpg,0,0,tumor,tumor,0.9952368815052449,1,0.9952368815052449,0.0047631184947551294
32,data/brain_tumor/Testing/glioma/Te-gl_0032.jpg,0,0,tumor,tumor,0.9947462276459399,1,0.9947462276459399,0.005253772354060057
33,data/brain_tumor/Testing/glioma/Te-gl_0033.jpg,0,0,tumor,tumor,0.9952381199425366,1,0.9952381199425366,0.004761880057463407
34,data/brain_tumor/Testing/glioma/Te-gl_0034.jpg,0,0,tumor,tumor,0.9948991896864685,1,0.9948991896864685,0.005100810313531511
35,data/brain_tumor/Testing/glioma/Te-gl_0035.jpg,0,0,tumor,tumor,0.9955234759376262,1,0.9955234759376262,0.00447652406237377
36,data/brain_tumor/Testing/glioma/Te-gl_0036.jpg,0,0,tumor,tumor,0.9958602503186672,1,0.9958602503186672,0.00413974968133274
37,data/brain_tumor/Testing/glioma/Te-gl_0037.jpg,0,0,tumor,tumor,0.9954296517351026,1,0.9954296517351026,0.004570348264897492
38,data/brain_tumor/Testing/glioma/Te-gl_0038.jpg,0,0,tumor,tumor,0.9947323060984565,1,0.9947323060984565,0.005267693901543507
39,data/brain_tumor/Testing/glioma/Te-gl_0039.jpg,0,0,tumor,tumor,0.9953514161410957,1,0.9953514161410957,0.004648583858904342
40,data/brain_tumor/Testing/glioma/Te-gl_0040.jpg,0,0,tumor,tumor,0.9952114568447245,1,0.9952114568447245,0.004788543155275566
41,data/brain_tumor/Testing/glioma/Te-gl_0041.jpg,0,0,tumor,tumor,0.9955887121641709,1,0.9955887121641709,0.004411287835829071
42,data/brain_tumor/Testing/glioma/Te-gl_0042.jpg,0,0,tumor,tumor,0.9953717626458845,1,0.9953717626458845,0.004628237354115536
43,data/brain_tumor/Testing/glioma/Te-gl_0043.jpg,0,0,tumor,tumor,0.9962375917884562,1,0.9962375917884562,0.0037624082115438463
44,data/brain_tumor/Testing/glioma/Te-gl_0044.jpg,0,0,tumor,tumor,0.9950652190309787,1,0.9950652190309787,0.004934780969021362
45,data/brain_tumor/Testing/glioma/Te-gl_0045.jpg,0,0,tumor,tumor,0.995335047575033,1,0.995335047575033,0.004664952424966952
46,data/brain_tumor/Testing/glioma/Te-gl_0046.jpg,0,0,tumor,tumor,0.9951035939339414,1,0.9951035939339414,0.0048964060660585534
47,data/brain_tumor/Testing/glioma/Te-gl_0047.jpg,0,0,tumor,tumor,0.9953010364963502,1,0.9953010364963502,0.0046989635036498185
48,data/brain_tumor/Testing/glioma/Te-gl_0048.jpg,0,0,tumor,tumor,0.9950474176307585,1,0.9950474176307585,0.004952582369241507
49,data/brain_tumor/Testing/glioma/Te-gl_0049.jpg,0,0,tumor,tumor,0.995082120970652,1,0.995082120970652,0.004917879029348008
50,data/brain_tumor/Testing/glioma/Te-gl_0050.jpg,0,0,tumor,tumor,0.9949914650876535,1,0.9949914650876535,0.005008534912346526
51,data/brain_tumor/Testing/glioma/Te-gl_0051.jpg,0,0,tumor,tumor,0.9955958163053292,1,0.9955958163053292,0.0044041836946708025
52,data/brain_tumor/Testing/glioma/Te-gl_0052.jpg,0,0,tumor,tumor,0.9953149946436564,1,0.9953149946436564,0.004685005356343672
53,data/brain_tumor/Testing/glioma/Te-gl_0053.jpg,0,0,tumor,tumor,0.9946039337564333,1,0.9946039337564333,0.005396066243566696
54,data/brain_tumor/Testing/glioma/Te-gl_0054.jpg,0,0,tumor,tumor,0.9951028062703837,1,0.9951028062703837,0.0048971937296162435
55,data/brain_tumor/Testing/glioma/Te-gl_0055.jpg,0,0,tumor,tumor,0.995114311648692,1,0.995114311648692,0.004885688351307983
56,data/brain_tumor/Testing/glioma/Te-gl_0056.jpg,0,0,tumor,tumor,0.994725207123739,1,0.994725207123739,0.005274792876261004
57,data/brain_tumor/Testing/glioma/Te-gl_0057.jpg,0,0,tumor,tumor,0.9949486584595194,1,0.9949486584595194,0.005051341540480614
58,data/brain_tumor/Testing/glioma/Te-gl_0058.jpg,0,0,tumor,tumor,0.995022829010547,1,0.995022829010547,0.004977170989453049
59,data/brain_tumor/Testing/glioma/Te-gl_0059.jpg,0,0,tumor,tumor,0.994780077062837,1,0.994780077062837,0.005219922937163043
60,data/brain_tumor/Testing/glioma/Te-gl_0060.jpg,0,0,tumor,tumor,0.9955390656647398,1,0.9955390656647398,0.004460934335260212
61,data/brain_tumor/Testing/glioma/Te-gl_0061.jpg,0,0,tumor,tumor,0.9935484815388945,1,0.9935484815388945,0.006451518461105481
62,data/brain_tumor/Testing/glioma/Te-gl_0062.jpg,0,0,tumor,tumor,0.995423334378971,1,0.995423334378971,0.004576665621028947
63,data/brain_tumor/Testing/glioma/Te-gl_0063.jpg,0,0,tumor,tumor,0.9954149286507784,1,0.9954149286507784,0.004585071349221575
64,data/brain_tumor/Testing/glioma/Te-gl_0064.jpg,0,0,tumor,tumor,0.9953985508992775,1,0.9953985508992775,0.00460144910072247
65,data/brain_tumor/Testing/glioma/Te-gl_0065.jpg,0,0,tumor,tumor,0.994835376739502,1,0.994835376739502,0.005164623260498047
66,data/brain_tumor/Testing/glioma/Te-gl_0066.jpg,0,0,tumor,tumor,0.995698188076075,1,0.995698188076075,0.004301811923924994
67,data/brain_tumor/Testing/glioma/Te-gl_0067.jpg,0,0,tumor,tumor,0.9947159349047353,1,0.9947159349047353,0.005284065095264674
68,data/brain_tumor/Testing/glioma/Te-gl_0068.jpg,0,0,tumor,tumor,0.9952816821344219,1,0.9952816821344219,0.004718317865578062
69,data/brain_tumor/Testing/glioma/Te-gl_0069.jpg,0,0,tumor,tumor,0.9947541831696365,1,0.9947541831696365,0.00524581683036348
70,data/brain_tumor/Testing/glioma/Te-gl_0070.jpg,0,0,tumor,tumor,0.995668950220402,1,0.995668950220402,0.004331049779597982
71,data/brain_tumor/Testing/glioma/Te-gl_0071.jpg,0,0,tumor,tumor,0.9943188196126983,1,0.9943188196126983,0.005681180387301701
72,data/brain_tumor/Testing/glioma/Te-gl_0072.jpg,0,0,tumor,tumor,0.9960015471801248,1,0.9960015471801248,0.003998452819875178
73,data/brain_tumor/Testing/glioma/Te-gl_0073.jpg,0,0,tumor,tumor,0.9953904272430348,1,0.9953904272430348,0.004609572756965129
74,data/brain_tumor/Testing/glioma/Te-gl_0074.jpg,0,0,tumor,tumor,0.9956363854790949,1,0.9956363854790949,0.004363614520905089
75,data/brain_tumor/Testing/glioma/Te-gl_0075.jpg,0,0,tumor,tumor,0.9950506591542956,1,0.9950506591542956,0.004949340845704456
76,data/brain_tumor/Testing/glioma/Te-gl_0076.jpg,0,0,tumor,tumor,0.9951175835890507,1,0.9951175835890507,0.004882416410949343
77,data/brain_tumor/Testing/glioma/Te-gl_0077.jpg,0,0,tumor,tumor,0.9950701921647084,1,0.9950701921647084,0.004929807835291673
78,data/brain_tumor/Testing/glioma/Te-gl_0078.jpg,0,0,tumor,tumor,0.9953650444706096,1,0.9953650444706096,0.004634955529390368
79,data/brain_tumor/Testing/glioma/Te-gl_0079.jpg,0,0,tumor,tumor,0.9952663972097558,1,0.9952663972097558,0.004733602790244183
80,data/brain_tumor/Testing/glioma/Te-gl_0080.jpg,0,0,tumor,tumor,0.9947925909486046,1,0.9947925909486046,0.005207409051395378
81,data/brain_tumor/Testing/glioma/Te-gl_0081.jpg,0,0,tumor,tumor,0.9961835106564785,1,0.9961835106564785,0.003816489343521521
82,data/brain_tumor/Testing/glioma/Te-gl_0082.jpg,0,0,tumor,tumor,0.9955260078776897,1,0.9955260078776897,0.004473992122310276
83,data/brain_tumor/Testing/glioma/Te-gl_0083.jpg,0,0,tumor,tumor,0.9959730839869296,1,0.9959730839869296,0.00402691601307036
84,data/brain_tumor/Testing/glioma/Te-gl_0084.jpg,0,0,tumor,tumor,0.9951451448588031,1,0.9951451448588031,0.0048548551411969265
85,data/brain_tumor/Testing/glioma/Te-gl_0085.jpg,0,0,tumor,tumor,0.9947431959969548,1,0.9947431959969548,0.005256804003045207
86,data/brain_tumor/Testing/glioma/Te-gl_0086.jpg,0,0,tumor,tumor,0.9945364440256246,1,0.9945364440256246,0.005463555974375425
87,data/brain_tumor/Testing/glioma/Te-gl_0087.jpg,0,0,tumor,tumor,0.995170358262569,1,0.995170358262569,0.0048296417374309505
88,data/brain_tumor/Testing/glioma/Te-gl_0088.jpg,0,0,tumor,tumor,0.9957078356823549,1,0.9957078356823549,0.004292164317645134
89,data/brain_tumor/Testing/glioma/Te-gl_0089.jpg,0,0,tumor,tumor,0.9959553392030525,1,0.9959553392030525,0.004044660796947519
90,data/brain_tumor/Testing/glioma/Te-gl_0090.jpg,0,0,tumor,tumor,0.9961173093732706,1,0.9961173093732706,0.0038826906267294616
91,data/brain_tumor/Testing/glioma/Te-gl_0091.jpg,0,0,tumor,tumor,0.9952972929904085,1,0.9952972929904085,0.004702707009591536
92,data/brain_tumor/Testing/glioma/Te-gl_0092.jpg,0,0,tumor,tumor,0.9953341421035241,1,0.9953341421035241,0.004665857896475893
93,data/brain_tumor/Testing/glioma/Te-gl_0093.jpg,0,0,tumor,tumor,0.994280707490173,1,0.994280707490173,0.0057192925098269775
94,data/brain_tumor/Testing/glioma/Te-gl_0094.jpg,0,0,tumor,tumor,0.995076405242123,1,0.995076405242123,0.004923594757876926
95,data/brain_tumor/Testing/glioma/Te-gl_0095.jpg,0,0,tumor,tumor,0.995714842809497,1,0.995714842809497,0.004285157190503014
96,data/brain_tumor/Testing/glioma/Te-gl_0096.jpg,0,0,tumor,tumor,0.9950131537645726,1,0.9950131537645726,0.004986846235427466
97,data/brain_tumor/Testing/glioma/Te-gl_0097.jpg,0,0,tumor,tumor,0.9956809013385828,1,0.9956809013385828,0.004319098661417271
98,data/brain_tumor/Testing/glioma/Te-gl_0098.jpg,0,0,tumor,tumor,0.9950441989800456,1,0.9950441989800456,0.004955801019954462
99,data/brain_tumor/Testing/glioma/Te-gl_0099.jpg,0,0,tumor,tumor,0.9957828262057908,1,0.9957828262057908,0.00421717379420915
100,data/brain_tumor/Testing/glioma/Te-gl_0100.jpg,0,0,tumor,tumor,0.9954266132887629,1,0.9954266132887629,0.004573386711237058
101,data/brain_tumor/Testing/glioma/Te-gl_0101.jpg,0,0,tumor,tumor,0.9957704652832405,1,0.9957704652832405,0.004229534716759471
102,data/brain_tumor/Testing/glioma/Te-gl_0102.jpg,0,0,tumor,tumor,0.9950293472303543,1,0.9950293472303543,0.004970652769645651
103,data/brain_tumor/Testing/glioma/Te-gl_0103.jpg,0,0,tumor,tumor,0.9948748120083987,1,0.9948748120083987,0.005125187991601346
104,data/brain_tumor/Testing/glioma/Te-gl_0104.jpg,0,0,tumor,tumor,0.9949305417288757,1,0.9949305417288757,0.005069458271124227
105,data/brain_tumor/Testing/glioma/Te-gl_0105.jpg,0,0,tumor,tumor,0.9950768073533622,1,0.9950768073533622,0.004923192646637764
106,data/brain_tumor/Testing/glioma/Te-gl_0106.jpg,0,0,tumor,tumor,0.995067192346579,1,0.995067192346579,0.004932807653420978
107,data/brain_tumor/Testing/glioma/Te-gl_0107.jpg,0,0,tumor,tumor,0.9952016800075316,1,0.9952016800075316,0.004798319992468432
108,data/brain_tumor/Testing/glioma/Te-gl_0108.jpg,0,0,tumor,tumor,0.9953785717561509,1,0.9953785717561509,0.004621428243849174
109,data/brain_tumor/Testing/glioma/Te-gl_0109.jpg,0,0,tumor,tumor,0.9957418056919379,1,0.9957418056919379,0.0042581943080620245
110,data/brain_tumor/Testing/glioma/Te-gl_0110.jpg,0,0,tumor,tumor,0.9945059312164614,1,0.9945059312164614,0.00549406878353861
111,data/brain_tumor/Testing/glioma/Te-gl_0111.jpg,0,0,tumor,tumor,0.9949736442257975,1,0.9949736442257975,0.005026355774202505
112,data/brain_tumor/Testing/glioma/Te-gl_0112.jpg,0,0,tumor,tumor,0.9947383090290413,1,0.9947383090290413,0.005261690970958746
113,data/brain_tumor/Testing/glioma/Te-gl_0113.jpg,0,0,tumor,tumor,0.9953227083018399,1,0.9953227083018399,0.004677291698160114
114,data/brain_tumor/Testing/glioma/Te-gl_0114.jpg,0,0,tumor,tumor,0.9953711735520219,1,0.9953711735520219,0.004628826447978154
115,data/brain_tumor/Testing/glioma/Te-gl_0115.jpg,0,0,tumor,tumor,0.9950472107203238,1,0.9950472107203238,0.004952789279676239
116,data/brain_tumor/Testing/glioma/Te-gl_0116.jpg,0,0,tumor,tumor,0.9950945011282034,1,0.9950945011282034,0.004905498871796573
117,data/brain_tumor/Testing/glioma/Te-gl_0117.jpg,0,0,tumor,tumor,0.9953423066415663,1,0.9953423066415663,0.004657693358433648
118,data/brain_tumor/Testing/glioma/Te-gl_0118.jpg,0,0,tumor,tumor,0.9954890506804179,1,0.9954890506804179,0.004510949319582021
119,data/brain_tumor/Testing/glioma/Te-gl_0119.jpg,0,0,tumor,tumor,0.9953007600729745,1,0.9953007600729745,0.004699239927025494
120,data/brain_tumor/Testing/glioma/Te-gl_0120.jpg,0,0,tumor,tumor,0.9954004809603059,1,0.9954004809603059,0.004599519039694078
121,data/brain_tumor/Testing/glioma/Te-gl_0121.jpg,0,0,tumor,tumor,0.9957011838164305,1,0.9957011838164305,0.00429881618356953
122,data/brain_tumor/Testing/glioma/Te-gl_0122.jpg,0,0,tumor,tumor,0.9952511907911538,1,0.9952511907911538,0.004748809208846204
123,data/brain_tumor/Testing/glioma/Te-gl_0123.jpg,0,0,tumor,tumor,0.9949639247991763,1,0.9949639247991763,0.0050360752008237015
124,data/brain_tumor/Testing/glioma/Te-gl_0124.jpg,0,0,tumor,tumor,0.9947038580065776,1,0.9947038580065776,0.005296141993422435
125,data/brain_tumor/Testing/glioma/Te-gl_0125.jpg,0,0,tumor,tumor,0.994611850984854,1,0.994611850984854,0.0053881490151459896
126,data/brain_tumor/Testing/glioma/Te-gl_0126.jpg,0,0,tumor,tumor,0.9946818075296677,1,0.9946818075296677,0.0053181924703322725
127,data/brain_tumor/Testing/glioma/Te-gl_0127.jpg,0,0,tumor,tumor,0.9950254207374845,1,0.9950254207374845,0.004974579262515519
128,data/brain_tumor/Testing/glioma/Te-gl_0128.jpg,0,0,tumor,tumor,0.9951759817773248,1,0.9951759817773248,0.0048240182226751685
129,data/brain_tumor/Testing/glioma/Te-gl_0129.jpg,0,0,tumor,tumor,0.9946066996538896,1,0.9946066996538896,0.0053933003461103975
130,data/brain_tumor/Testing/glioma/Te-gl_0130.jpg,0,0,tumor,tumor,0.995657580827823,1,0.995657580827823,0.004342419172177058
131,data/brain_tumor/Testing/glioma/Te-gl_0131.jpg,0,0,tumor,tumor,0.9946997448227761,1,0.9946997448227761,0.005300255177223853
132,data/brain_tumor/Testing/glioma/Te-gl_0132.jpg,0,0,tumor,tumor,0.9954128383996327,1,0.9954128383996327,0.0045871616003673316
133,data/brain_tumor/Testing/glioma/Te-gl_0133.jpg,0,0,tumor,tumor,0.9953802341969943,1,0.9953802341969943,0.004619765803005712
134,data/brain_tumor/Testing/glioma/Te-gl_0134.jpg,0,0,tumor,tumor,0.9948041831276454,1,0.9948041831276454,0.005195816872354624
135,data/brain_tumor/Testing/glioma/Te-gl_0135.jpg,0,0,tumor,tumor,0.9945661729864456,1,0.9945661729864456,0.00543382701355447
136,data/brain_tumor/Testing/glioma/Te-gl_0136.jpg,0,0,tumor,tumor,0.9954643382008961,1,0.9954643382008961,0.004535661799103869
137,data/brain_tumor/Testing/glioma/Te-gl_0137.jpg,0,0,tumor,tumor,0.9954399789073697,1,0.9954399789073697,0.0045600210926303435
138,data/brain_tumor/Testing/glioma/Te-gl_0138.jpg,0,0,tumor,tumor,0.9957541004772312,1,0.9957541004772312,0.004245899522768716
139,data/brain_tumor/Testing/glioma/Te-gl_0139.jpg,0,0,tumor,tumor,0.9956814426231183,1,0.9956814426231183,0.0043185573768816645
140,data/brain_tumor/Testing/glioma/Te-gl_0140.jpg,0,0,tumor,tumor,0.9959540807714862,1,0.9959540807714862,0.004045919228513877
141,data/brain_tumor/Testing/glioma/Te-gl_0141.jpg,0,0,tumor,tumor,0.9954257626001272,1,0.9954257626001272,0.004574237399872835
142,data/brain_tumor/Testing/glioma/Te-gl_0142.jpg,0,0,tumor,tumor,0.9941672711691734,1,0.9941672711691734,0.005832728830826651
143,data/brain_tumor/Testing/glioma/Te-gl_0143.jpg,0,0,tumor,tumor,0.995042240071674,1,0.995042240071674,0.004957759928326008
144,data/brain_tumor/Testing/glioma/Te-gl_0144.jpg,0,0,tumor,tumor,0.9948814945198352,1,0.9948814945198352,0.005118505480164805
145,data/brain_tumor/Testing/glioma/Te-gl_0145.jpg,0,0,tumor,tumor,0.9951977119848164,1,0.9951977119848164,0.0048022880151835905
146,data/brain_tumor/Testing/glioma/Te-gl_0146.jpg,0,0,tumor,tumor,0.9944917970431634,1,0.9944917970431634,0.005508202956836615
147,data/brain_tumor/Testing/glioma/Te-gl_0147.jpg,0,0,tumor,tumor,0.994487297056858,1,0.994487297056858,0.0055127029431419885
148,data/brain_tumor/Testing/glioma/Te-gl_0148.jpg,0,0,tumor,tumor,0.9955776980851566,1,0.9955776980851566,0.004422301914843415
149,data/brain_tumor/Testing/glioma/Te-gl_0149.jpg,0,0,tumor,tumor,0.9954925998037889,1,0.9954925998037889,0.004507400196211045
150,data/brain_tumor/Testing/glioma/Te-gl_0150.jpg,0,0,tumor,tumor,0.9953608460023448,1,0.9953608460023448,0.004639153997655232
151,data/brain_tumor/Testing/glioma/Te-gl_0151.jpg,0,0,tumor,tumor,0.9957622760508296,1,0.9957622760508296,0.004237723949170417
152,data/brain_tumor/Testing/glioma/Te-gl_0152.jpg,0,0,tumor,tumor,0.9948239766565514,1,0.9948239766565514,0.005176023343448628
153,data/brain_tumor/Testing/glioma/Te-gl_0153.jpg,0,0,tumor,tumor,0.9955033581128544,1,0.9955033581128544,0.0044966418871456235
154,data/brain_tumor/Testing/glioma/Te-gl_0154.jpg,0,0,tumor,tumor,0.994951121083382,1,0.994951121083382,0.005048878916617976
155,data/brain_tumor/Testing/glioma/Te-gl_0155.jpg,0,0,tumor,tumor,0.9946513281049948,1,0.9946513281049948,0.005348671895005172
156,data/brain_tumor/Testing/glioma/Te-gl_0156.jpg,0,0,tumor,tumor,0.9952056227191262,1,0.9952056227191262,0.004794377280873846
157,data/brain_tumor/Testing/glioma/Te-gl_0157.jpg,0,0,tumor,tumor,0.9945451424109877,1,0.9945451424109877,0.005454857589012296
158,data/brain_tumor/Testing/glioma/Te-gl_0158.jpg,0,0,tumor,tumor,0.9948831013705376,1,0.9948831013705376,0.0051168986294624075
159,data/brain_tumor/Testing/glioma/Te-gl_0159.jpg,0,0,tumor,tumor,0.9955049667790392,1,0.9955049667790392,0.004495033220960813
160,data/brain_tumor/Testing/glioma/Te-gl_0160.jpg,0,0,tumor,tumor,0.9952233183467485,1,0.9952233183467485,0.004776681653251494
161,data/brain_tumor/Testing/glioma/Te-gl_0161.jpg,0,0,tumor,tumor,0.9952057360815079,1,0.9952057360815079,0.004794263918492162
162,data/brain_tumor/Testing/glioma/Te-gl_0162.jpg,0,0,tumor,tumor,0.9953643625870489,1,0.9953643625870489,0.004635637412951131
163,data/brain_tumor/Testing/glioma/Te-gl_0163.jpg,0,0,tumor,tumor,0.9954406886006292,1,0.9954406886006292,0.004559311399370846
164,data/brain_tumor/Testing/glioma/Te-gl_0164.jpg,0,0,tumor,tumor,0.9942082222227466,1,0.9942082222227466,0.0057917777772533395
165,data/brain_tumor/Testing/glioma/Te-gl_0165.jpg,0,0,tumor,tumor,0.9943738819254614,1,0.9943738819254614,0.005626118074538609
166,data/brain_tumor/Testing/glioma/Te-gl_0166.jpg,0,0,tumor,tumor,0.9951296650869672,1,0.9951296650869672,0.004870334913032843
167,data/brain_tumor/Testing/glioma/Te-gl_0167.jpg,0,0,tumor,tumor,0.9956116595495016,1,0.9956116595495016,0.004388340450498412
168,data/brain_tumor/Testing/glioma/Te-gl_0168.jpg,0,0,tumor,tumor,0.9960944794038036,1,0.9960944794038036,0.003905520596196401
169,data/brain_tumor/Testing/glioma/Te-gl_0169.jpg,0,0,tumor,tumor,0.9951044835413795,1,0.9951044835413795,0.00489551645862047
170,data/brain_tumor/Testing/glioma/Te-gl_0170.jpg,0,0,tumor,tumor,0.9944163690524448,1,0.9944163690524448,0.00558363094755526
171,data/brain_tumor/Testing/glioma/Te-gl_0171.jpg,0,0,tumor,tumor,0.9951781465446425,1,0.9951781465446425,0.004821853455357426
172,data/brain_tumor/Testing/glioma/Te-gl_0172.jpg,0,0,tumor,tumor,0.9957519732573927,1,0.9957519732573927,0.0042480267426072554
173,data/brain_tumor/Testing/glioma/Te-gl_0173.jpg,0,0,tumor,tumor,0.9952048764137007,1,0.9952048764137007,0.0047951235862993165
174,data/brain_tumor/Testing/glioma/Te-gl_0174.jpg,0,0,tumor,tumor,0.996187909571341,1,0.996187909571341,0.003812090428659015
175,data/brain_tumor/Testing/glioma/Te-gl_0175.jpg,0,0,tumor,tumor,0.995397904707782,1,0.995397904707782,0.0046020952922180315
176,data/brain_tumor/Testing/glioma/Te-gl_0176.jpg,0,0,tumor,tumor,0.9948241483669806,1,0.9948241483669806,0.0051758516330194055
177,data/brain_tumor/Testing/glioma/Te-gl_0177.jpg,0,0,tumor,tumor,0.9948539332411556,1,0.9948539332411556,0.005146066758844444
178,data/brain_tumor/Testing/glioma/Te-gl_0178.jpg,0,0,tumor,tumor,0.9952306475798345,1,0.9952306475798345,0.004769352420165515
179,data/brain_tumor/Testing/glioma/Te-gl_0179.jpg,0,0,tumor,tumor,0.9945144912660175,1,0.9945144912660175,0.005485508733982448
180,data/brain_tumor/Testing/glioma/Te-gl_0180.jpg,0,0,tumor,tumor,0.9950912058987588,1,0.9950912058987588,0.004908794101241195
181,data/brain_tumor/Testing/glioma/Te-gl_0181.jpg,0,0,tumor,tumor,0.995826647211506,1,0.995826647211506,0.004173352788493998
182,data/brain_tumor/Testing/glioma/Te-gl_0182.jpg,0,0,tumor,tumor,0.9952903109042631,1,0.9952903109042631,0.004709689095736881
183,data/brain_tumor/Testing/glioma/Te-gl_0183.jpg,0,0,tumor,tumor,0.9957298418510228,1,0.9957298418510228,0.004270158148977238
184,data/brain_tumor/Testing/glioma/Te-gl_0184.jpg,0,0,tumor,tumor,0.9931098597319324,1,0.9931098597319324,0.006890140268067532
185,data/brain_tumor/Testing/glioma/Te-gl_0185.jpg,0,0,tumor,tumor,0.9948925332654409,1,0.9948925332654409,0.005107466734559084
186,data/brain_tumor/Testing/glioma/Te-gl_0186.jpg,0,0,tumor,tumor,0.9949142529826891,1,0.9949142529826891,0.005085747017310936
187,data/brain_tumor/Testing/glioma/Te-gl_0187.jpg,0,0,tumor,tumor,0.9948524781766453,1,0.9948524781766453,0.005147521823354652
188,data/brain_tumor/Testing/glioma/Te-gl_0188.jpg,0,0,tumor,tumor,0.995824649652936,1,0.995824649652936,0.004175350347063978
189,data/brain_tumor/Testing/glioma/Te-gl_0189.jpg,0,0,tumor,tumor,0.994871808612385,1,0.994871808612385,0.005128191387614957
