index,image_path,true_index,pred_index,true_label,pred_label,confidence,correct,prob_MildDemented,prob_ModerateDemented,prob_NonDemented,prob_VeryMildDemented
10,data/alzheimers/MildDemented/01e9a853-dcaa-4f48-8f70-5db648c224ad.jpg,0,0,MildDemented,MildDemented,0.9516895083251272,1,0.9516895083251272,0.013198259655337585,0.013387314417976358,0.021724917601558872
11,data/alzheimers/MildDemented/022a4630-6ecd-44d1-8410-6877d7a7323a.jpg,0,0,MildDemented,MildDemented,0.9770771842876874,1,0.9770771842876874,0.00770224489699631,0.009829651546050512,0.005390919269265757
12,data/alzheimers/MildDemented/02b91f85-1d4d-4478-aca3-20104dc7acee.jpg,0,0,MildDemented,MildDemented,0.9634899299621783,1,0.9634899299621783,0.015311984031588167,0.013178152693510652,0.008019933312722917
13,data/alzheimers/MildDemented/02eeae69-904c-49d3-a2d3-fb5d0efe9a01.jpg,0,0,MildDemented,MildDemented,0.9690426506834255,1,0.9690426506834255,0.013522592259847251,0.007889926367430633,0.009544830689296614
14,data/alzheimers/MildDemented/03415644-104e-49fc-b157-27f4c18658cd.jpg,0,0,MildDemented,MildDemented,0.9576599669282135,1,0.9576599669282135,0.015959285318548122,0.010541051704742399,0.015839696048495888
15,data/alzheimers/MildDemented/035f9b06-6708-4ea3-83ed-0835e3230a11.jpg,0,0,MildDemented,MildDemented,0.973397233186724,1,0.973397233186724,0.011035122661997616,0.0077632598706351245,0.007804384280643218
16,data/alzheimers/MildDemented/03874747-4fac-479f-982f-5ddecfff4547.jpg,0,0,MildDemented,MildDemented,0.9483448452458174,1,0.9483448452458174,0.015803721111154318,0.02426601621283809,0.011585417430190151
17,data/alzheimers/MildDemented/03ba4d93-cffa-4fa6-afd5-c215eb96ccce.jpg,0,0,MildDemented,MildDemented,0.9705657805319705,1,0.9705657805319705,0.009049747927258057,0.010481335056775534,0.009903136483995876
18,data/alzheimers/MildDemented/03d83273-7988-4f5c-a1cd-6057d3d3f6b8.jpg,0,0,MildDemented,MildDemented,0.9376213360708949,1,0.9376213360708949,0.014969884094512493,0.02224746905055622,0.02516131078403632
19,data/alzheimers/MildDemented/03e3cccc-3b5e-4755-abcf-13c97c63dcf1.jpg,0,0,MildDemented,MildDemented,0.9675179050453365,1,0.9675179050453365,0.014291277927247919,0.00980477367404557,0.008386043353369938
20,data/alzheimers/MildDemented/03eb2af1-2d60-4f6c-b04b-be4c6d930453.jpg,0,0,MildDemented,MildDemented,0.9604275151788596,1,0.9604275151788596,0.012420146789857178,0.012918720982126822,0.01423361704915643
21,data/alzheimers/MildDemented/03f8a1f4-3a6d-4679-b05f-c3f64dba1592.jpg,0,0,MildDemented,MildDemented,0.9671832015270949,1,0.9671832015270949,0.013169838508064703,0.011101772408240212,0.0085451875566002
22,data/alzheimers/MildDemented/049589c3-4662-456a-a284-d98d25cf34bc.jpg,0,0,MildDemented,MildDemented,0.953363150744091,1,0.953363150744091,0.01169452015088283,0.014432640271922358,0.020509688833103907
23,data/alzheimers/MildDemented/04967c07-350e-442a-8b55-6aca32ecffc3.jpg,0,0,MildDemented,MildDemented,0.9598015439532525,1,0.9598015439532525,0.014448252345082324,0.01273660440664808,0.013013599295017131
24,data/alzheimers/MildDemented/04b276cd-08a8-4b93-aebf-53f25fc866d6.jpg,0,0,MildDemented,MildDemented,0.9799640852303195,1,0.9799640852303195,0.011052804155227575,0.004898871799596036,0.004084238814856885
25,data/alzheimers/MildDemented/04fc9986-6fe5-4b7e-a785-330a04ee90fb.jpg,0,0,MildDemented,MildDemented,0.9523318766495579,1,0.9523318766495579,0.02483700712155626,0.01101177437480734,0.01181934185407848
26,data/alzheimers/MildDemented/05a4d3df-6142-4941-9b74-2eb0e5b8603d.jpg,0,0,MildDemented,MildDemented,0.968599174923048,1,0.968599174923048,0.012510910141667896,0.008909943828897425,0.009979971106386652
27,data/alzheimers/MildDemented/05b5e65d-36ff-483a-8b63-9083ad08fa60.jpg,0,0,MildDemented,MildDemented,0.9627573965360802,1,0.9627573965360802,0.015751679274103605,0.011661630699472899,0.009829293490343312
28,data/alzheimers/MildDemented/0615c474-b1b5-4596-a9f2-f3634ab1e22e.jpg,0,0,MildDemented,MildDemented,0.9797775395717412,1,0.9797775395717412,0.009276722791112508,0.006097184647455798,0.0048485529896905005
29,data/alzheimers/MildDemented/0653fde2-0493-4e5c-9e24-3609cdae91e1.jpg,0,0,MildDemented,MildDemented,0.965436791039789,1,0.965436791039789,0.01048551472500487,0.013642069527899895,0.010435624707306277
30,data/alzheimers/MildDemented/0689ed7c-7458-4510-8c07-bcc09706ddbf.jpg,0,0,MildDemented,MildDemented,0.9347051673432059,1,0.9347051673432059,0.015353309421459372,0.020889853377691593,0.02905166985764313
31,data/alzheimers/MildDemented/06b13257-4ec2-4eef-a281-c52366e56712.jpg,0,0,MildDemented,MildDemented,0.9678355757356545,1,0.9678355757356545,0.017555742140968666,0.007362254659305821,0.007246427464071028
32,data/alzheimers/MildDemented/06f94dbb-b9da-4db7-8b46-26184e9796b6.jpg,0,0,MildDemented,MildDemented,0.9593920397577298,1,0.9593920397577298,0.015342235091097209,0.011625983167469,0.01363974198370403
33,data/alzheimers/MildDemented/071e3883-de77-4066-aa29-08db03d5a6a7.jpg,0,0,MildDemented,MildDemented,0.9643994911081909,1,0.9643994911081909,0.009135636824326776,0.014010000538434852,0.012454871529047487
34,data/alzheimers/MildDemented/073d1cdd-1f28-4b27-93c5-5e5fc3d249da.jpg,0,0,MildDemented,MildDemented,0.9457110398611954,1,0.9457110398611954,0.012736495222637449,0.016133576856404656,0.025418888059762494
35,data/alzheimers/MildDemented/07438aba-6491-4b3d-b6ec-2caf98c0d46a.jpg,0,0,MildDemented,MildDemented,0.9722385421638392,1,0.9722385421638392,0.012065855613393014,0.008919078486075437,0.006776523736692362
36,data/alzheimers/MildDemented/0761057b-fdf7-4e75-82cc-a2b85e917705.jpg,0,0,MildDemented,MildDemented,0.9714309470197061,1,0.9714309470197061,0.010789092246448181,0.010088916448732789,0.007691044285112912
37,data/alzheimers/MildDemented/076406d2-510e-446b-8a9c-00c11da30876.jpg,0,0,MildDemented,MildDemented,0.9763059720169379,1,0.9763059720169379,0.009076025987839327,0.008895494681739332,0.0057225073134834535
38,data/alzheimers/MildDemented/07a0fd8e-898f-4eb8-a616-902f982409d0.jpg,0,0,MildDemented,MildDemented,0.9609892785364896,1,0.9609892785364896,0.011269226460359497,0.01347335030374396,0.014268144699406909
39,data/alzheimers/MildDemented/07acfb91-5963-4a70-ac25-ffb264b60bc2.jpg,0,0,MildDemented,MildDemented,0.9667347111389487,1,0.9667347111389487,0.013715687347228996,0.01007719559149246,0.009472405922329829
40,data/alzheimers/MildDemented/07c1c35b-aa61-4a5f-b49e-297327bbf3d8.jpg,0,0,MildDemented,MildDemented,0.971503181749706,1,0.971503181749706,0.011455376667667515,0.0075261978132644515,0.009515243769362126
41,data/alzheimers/MildDemented/080c1426-1df1-4ad7-9913-551162d0acdf.jpg,0,0,MildDemented,MildDemented,0.9625271074843048,1,0.9625271074843048,0.012980077439384645,0.011582058775222528,0.012910756301088023
42,data/alzheimers/MildDemented/0833e889-3b7b-4b13-843d-f67c5506555d.jpg,0,0,MildDemented,MildDemented,0.9731305713170391,1,0.9731305713170391,0.011330700571843707,0.007910246375142982,0.007628481735974272
43,data/alzheimers/MildDemented/087e2091-d890-4f11-95e4-52a2b7941ce9.jpg,0,0,MildDemented,MildDemented,0.9682224790557339,1,0.9682224790557339,0.011973066941455498,0.009433860697276019,0.010370593305534635
44,data/alzheimers/MildDemented/08fd1060-31e3-4988-b141-0f10e7d9f772.jpg,0,0,MildDemented,MildDemented,0.9604220700138191,1,0.9604220700138191,0.014709247769139774,0.01275193280720911,0.012116749409832078
45,data/alzheimers/MildDemented/094fb073-3e15-4c35-a3f4-9997fb3a5af4.jpg,0,0,MildDemented,MildDemented,0.9544052517716486,1,0.9544052517716486,0.011199631071112345,0.017350536684427587,0.017044580472811526
46,data/alzheimers/MildDemented/096215e7-12bd-4f51-bece-498ca1aaf2dd.jpg,0,0,MildDemented,MildDemented,0.9655649110933995,1,0.9655649110933995,0.01200738182294826,0.00862349666945402,0.013804210414198275
47,data/alzheimers/MildDemented/0986aea9-cc63-4c07-8c83-6f82650cb31e.jpg,0,0,MildDemented,MildDemented,0.9762874769446165,1,0.9762874769446165,0.01012094994644651,0.005099809845130868,0.008491763263806141
48,data/alzheimers/MildDemented/098cfd8b-99c2-42af-90e0-501ee79b5428.jpg,0,0,MildDemented,MildDemented,0.9677907986754871,1,0.9677907986754871,0.011003501897736485,0.011636825473478864,0.009568873953297485
49,data/alzheimers/MildDemented/0994718c-2aaa-4181-a9b4-86d92b877d76.jpg,0,0,MildDemented,MildDemented,0.969016745183033,1,0.969016745183033,0.015964427319432647,0.008336641531069396,0.006682185966464923
50,data/alzheimers/MildDemented/09e4c160-c017-4d72-ba96-6bd8c1c33f89.jpg,0,0,MildDemented,MildDemented,0.9744040391030485,1,0.9744040391030485,0.011202328616528163,0.007530615676270673,0.0068630166041526285
51,data/alzheimers/MildDemented/0a0d76a0-9c31-4c5e-bc37-9d050a7a4a7a.jpg,0,0,MildDemented,MildDemented,0.9702701649578294,1,0.9702701649578294,0.012120803174669128,0.007678908819614162,0.009930123047887335
52,data/alzheimers/MildDemented/0a17be8a-3c89-4be5-8bbf-1eb03590c58d.jpg,0,0,MildDemented,MildDemented,0.9603771385244922,1,0.9603771385244922,0.015127618502729749,0.011753399835391169,0.012741843137386858
53,data/alzheimers/MildDemented/0a204ef0-9374-4025-8c75-210fa25f7432.jpg,0,0,MildDemented,MildDemented,0.9631223032765036,1,0.9631223032765036,0.01133325992525116,0.01355763806388719,0.011986798734358038
54,data/alzheimers/MildDemented/0a302733-c703-4541-8668-ae38425487b9.jpg,0,0,MildDemented,MildDemented,0.9713593271108948,1,0.9713593271108948,0.012451963518803016,0.0072705183142633195,0.008918191056038874
55,data/alzheimers/MildDemented/0a4b9843-640d-428e-a1f0-9faa0708ac5a.jpg,0,0,MildDemented,MildDemented,0.9594730806311449,1,0.9594730806311449,0.011147301727140707,0.010418830517074693,0.018960787124639653
56,data/alzheimers/MildDemented/0ac3e244-1497-42fe-84fc-3f86217382ff.jpg,0,0,MildDemented,MildDemented,0.9759791699296423,1,0.9759791699296423,0.01182345647099891,0.006441649795585309,0.005755723803773492
57,data/alzheimers/MildDemented/0b0c492c-c31d-4f9e-9055-070ca4c71be5.jpg,0,0,MildDemented,MildDemented,0.9539450255995007,1,0.9539450255995007,0.017037903620261363,0.017703020664908597,0.011314050115329351
58,data/alzheimers/MildDemented/0b2cdd76-818b-40cf-acca-cef6a6b969de.jpg,0,0,MildDemented,MildDemented,0.9683251931875703,1,0.9683251931875703,0.011170546472209756,0.01038863132526804,0.010115629014951973
59,data/alzheimers/MildDemented/0b9f409a-ec86-4e5a-a2ab-faf92ec75049.jpg,0,0,MildDemented,MildDemented,0.9700723809696592,1,0.9700723809696592,0.013685353923285837,0.010486472315029227,0.0057557927920257315
60,data/alzheimers/MildDemented/0beb0421-b255-4d0b-b13f-cd3fa5102bb0.jpg,0,0,MildDemented,MildDemented,0.9583118379430503,1,0.9583118379430503,0.01219596039138808,0.016016525849392158,0.01347567581616946
61,data/alzheimers/MildDemented/0bf9c6f1-cc35-4fc8-8c7c-ceea6332c67b.jpg,0,0,MildDemented,MildDemented,0.9651063851425623,1,0.9651063851425623,0.014012022191871351,0.009148664003074743,0.011732928662491631
62,data/alzheimers/MildDemented/0c1ca191-907e-4970-bfda-4cdb1e8a96a6.jpg,0,0,MildDemented,MildDemented,0.9674763146530224,1,0.9674763146530224,0.008754230161457892,0.013385722500924074,0.01038373268459563
63,data/alzheimers/MildDemented/0c223299-12c0-4b57-8c13-8f021ac3f4a5.jpg,0,0,MildDemented,MildDemented,0.9727288441140759,1,0.9727288441140759,0.011552597121064014,0.006864697131092218,0.008853861633767895
64,data/alzheimers/MildDemented/0c24179d-4456-4a9d-8861-167ab8cf712c.jpg,0,0,MildDemented,MildDemented,0.9753145320101594,1,0.9753145320101594,0.011257857477450423,0.00738037915598994,0.006047231356400229
65,data/alzheimers/MildDemented/0c415d56-5160-457d-ae28-f2b93ebc8dec.jpg,0,0,MildDemented,MildDemented,0.9627217793870237,1,0.9627217793870237,0.011766066950053975,0.01379719397123447,0.011714959691687817
66,data/alzheimers/MildDemented/0c79ca1e-86fc-4a7f-b928-0ca21b65f8f7.jpg,0,0,MildDemented,MildDemented,0.9162068434014691,1,0.9162068434014691,0.01821725151550994,0.047189449029280024,0.01838645605374102
67,data/alzheimers/MildDemented/0c7c49a8-fe91-4792-bce6-8e6ecc15ac3c.jpg,0,0,MildDemented,MildDemented,0.965349090497873,1,0.965349090497873,0.0119735123197371,0.013096720024698975,0.00958067715769091
68,data/alzheimers/MildDemented/0c929f77-a050-4b2d-b343-340181f9aef2.jpg,0,0,MildDemented,MildDemented,0.9511730836712617,1,0.9511730836712617,0.012279260955766255,0.014808325351696443,0.021739330021275562
69,data/alzheimers/MildDemented/0c9467f0-2e6f-4897-89cb-99a00207eb5a.jpg,0,0,MildDemented,MildDemented,0.9636355895040379,1,0.9636355895040379,0.012704095995881706,0.012830149586186008,0.010830164913894299
70,data/alzheimers/MildDemented/0c9a923a-72b5-44ca-ab09-b43148591ce0.jpg,0,0,MildDemented,MildDemented,0.9681208187795476,1,0.9681208187795476,0.01149793068784064,0.010774192460482153,0.009607058072129589
71,data/alzheimers/MildDemented/0cd05814-8b86-49cc-8f67-b28cd22229f9.jpg,0,0,MildDemented,MildDemented,0.9733910528870373,1,0.9733910528870373,0.011967907086324453,0.007114173415663269,0.007526866610975012
72,data/alzheimers/MildDemented/0cfcd26a-fe53-4df2-ad36-5e416d00d0d2.jpg,0,0,MildDemented,MildDemented,0.9598308220608128,1,0.9598308220608128,0.015440993007584898,0.016603163369739785,0.008125021561862527
73,data/alzheimers/MildDemented/0d00ef40-3548-40a5-ac89-467a5734ea96.jpg,0,0,MildDemented,MildDemented,0.9649039402021958,1,0.9649039402021958,0.01593206334607588,0.007779525027793876,0.011384471423934428
74,data/alzheimers/MildDemented/0d1ab39a-94b7-4df1-9d2e-4effbb4b203e.jpg,0,0,MildDemented,MildDemented,0.9616239429125168,1,0.9616239429125168,0.012791381694055411,0.011772341533464995,0.013812333859962741
75,data/alzheimers/MildDemented/0d332530-b9fd-4585-9722-20e94da95632.jpg,0,0,MildDemented,MildDemented,0.9785686080610271,1,0.9785686080610271,0.012843532415981223,0.004656477339622691,0.003931382183368976
76,data/alzheimers/MildDemented/0d6bda3a-a952-45e7-85df-2489a640b3a0.jpg,0,0,MildDemented,MildDemented,0.967890022382345,1,0.967890022382345,0.010859606767334776,0.011273786404591452,0.009976584445728763
77,data/alzheimers/MildDemented/0d711dc7-2f02-4b8c-83f9-b3e6111d1052.jpg,0,0,MildDemented,MildDemented,0.9748844443989753,1,0.9748844443989753,0.009220144286741049,0.00748284202207595,0.008412569292207796
78,data/alzheimers/MildDemented/0da73dda-9d97-40bf-914b-2d22c522a733.jpg,0,0,MildDemented,MildDemented,0.9522139678355224,1,0.9522139678355224,0.015115713163502485,0.01538870616898292,0.017281612831992244
79,data/alzheimers/MildDemented/0dec3a1d-adfe-40cb-8b52-0d8eda9030f3.jpg,0,0,MildDemented,MildDemented,0.9751864121071362,1,0.9751864121071362,0.010735365612131384,0.010844104042482115,0.003234118238250344
80,data/alzheimers/MildDemented/0df8ef61-bede-4ea8-b127-6dde63aa931b.jpg,0,0,MildDemented,MildDemented,0.9686515339646979,1,0.9686515339646979,0.01150633466516102,0.010100319680498371,0.009741811689642615
81,data/alzheimers/MildDemented/0e0abb0f-d124-44cb-91bc-592aa8400c13.jpg,0,0,MildDemented,MildDemented,0.9631115269892776,1,0.9631115269892776,0.01420114758760592,0.01186148179219277,0.010825843630923655
82,data/alzheimers/MildDemented/0e13a817-7b5e-4de4-babd-0e69b0498676.jpg,0,0,MildDemented,MildDemented,0.9587195877349733,1,0.9587195877349733,0.018419934703918242,0.012401470771677064,0.010459006789431319
83,data/alzheimers/MildDemented/0e781f3b-9a18-4757-82c6-e7b22271858f.jpg,0,0,MildDemented,MildDemented,0.9705283885350384,1,0.9705283885350384,0.011497803546102402,0.00856941627878022,0.009404391640078953
84,data/alzheimers/MildDemented/0e8bbc3f-b954-495c-947e-1127ce5cf03f.jpg,0,0,MildDemented,MildDemented,0.976978800683636,1,0.976978800683636,0.01187493513076584,0.005539872935130515,0.0056063912504676384
85,data/alzheimers/MildDemented/0edb605d-891b-49b1-958c-b1f70ee30b3a.jpg,0,0,MildDemented,MildDemented,0.9713376744896364,1,0.9713376744896364,0.011197564662550686,0.01056923958380382,0.006895521264009095
86,data/alzheimers/MildDemented/0ef974e5-2758-4371-ae64-e28d4b51514f.jpg,0,0,MildDemented,MildDemented,0.9357458164755967,1,0.9357458164755967,0.01612360640324226,0.02463856319201115,0.023492013929149833
87,data/alzheimers/MildDemented/0efeec2b-d4c3-4486-ac4a-c28afcc55f56.jpg,0,0,MildDemented,MildDemented,0.9565893544418305,1,0.9565893544418305,0.01384681303050902,0.016822383855689352,0.01274144867197114
88,data/alzheimers/MildDemented/0f1da2e8-cf5c-4dab-9405-10975082b217.jpg,0,0,MildDemented,MildDemented,0.9689097346309985,1,0.9689097346309985,0.011942015154477117,0.011720024189258224,0.007428226025266212
89,data/alzheimers/MildDemented/0f4d6968-816d-46e1-b6c2-4dfc3fe8061e.jpg,0,0,MildDemented,MildDemented,0.937111470742762,1,0.937111470742762,0.01835660026343725,0.027572448526347562,0.016959480467453214
90,data/alzheimers/MildDemented/0f711ea5-cd87-44a7-82f0-4074a6d42b09.jpg,0,0,MildDemented,MildDemented,0.9520831578042427,1,0.9520831578042427,0.013536901881411486,0.015873205700218586,0.018506734614127253
91,data/alzheimers/MildDemented/0f828cf5-333a-437f-93bb-e563ce463158.jpg,0,0,MildDemented,MildDemented,0.9466318837313981,1,0.9466318837313981,0.013510644083565069,0.016411713827840995,0.0234457583571959
92,data/alzheimers/MildDemented/0f84028b-fecc-44ad-bc12-8ed58326e290.jpg,0,0,MildDemented,MildDemented,0.9557991864579949,1,0.9557991864579949,0.017588730578628066,0.015494676731992152,0.011117406231384897
93,data/alzheimers/MildDemented/0f8ee921-0445-4c15-9b10-4c11de0c6b71.jpg,0,0,MildDemented,MildDemented,0.959078590292736,1,0.959078590292736,0.011667077190544738,0.013984892230790453,0.01526944028592884
94,data/alzheimers/MildDemented/0f94173d-6dd2-419d-afc8-e2cb8edfafb2.jpg,0,0,MildDemented,MildDemented,0.9624101640589657,1,0.9624101640589657,0.013996295742414575,0.010489350034993145,0.013104190163626534
95,data/alzheimers/MildDemented/0f9e4ebe-ddbf-42f2-ad33-ac63d93e757d.jpg,0,0,MildDemented,MildDemented,0.9613286915508107,1,0.9613286915508107,0.014940641917832655,0.01228278790226161,0.01144787862909506
96,data/alzheimers/MildDemented/0fde48e8-9cdc-4589-82ff-7089ba5adf77.jpg,0,0,MildDemented,MildDemented,0.9595240676243477,1,0.9595240676243477,0.013665277969045571,0.012434008948155047,0.014376645458451692
97,data/alzheimers/MildDemented/104f6f80-432b-4927-b0a6-640f33e587f2.jpg,0,0,MildDemented,MildDemented,0.9823482490830143,1,0.9823482490830143,0.008051206241553931,0.004635642215746963,0.0049649024596847705
98,data/alzheimers/MildDemented/10afdb6b-a9c2-4cc1-96b0-9be3d05c589c.jpg,0,0,MildDemented,MildDemented,0.9288416514349316,1,0.9288416514349316,0.018232031982617674,0.030846387296213872,0.02207992928623692
99,data/alzheimers/MildDemented/10b9d200-f443-4828-a000-9dbf75289aab.jpg,0,0,MildDemented,MildDemented,0.9622679402135831,1,0.9622679402135831,0.011735188108080555,0.012312008299834554,0.013684863378501808
100,data/alzheimers/MildDemented/10d94387-e519-43b0-b829-2b92c415e17d.jpg,0,0,MildDemented,MildDemented,0.9625547949597941,1,0.9625547949597941,0.010688134936934655,0.013394008045567552,0.013363062057703656
101,data/alzheimers/MildDemented/10e00458-a2e9-4769-90ca-2ecb0b1bd59b.jpg,0,0,MildDemented,MildDemented,0.9412347174785497,1,0.9412347174785497,0.014556580362813406,0.013522321421898336,0.030686380736738517
102,data/alzheimers/MildDemented/10efc928-007e-445f-a49c-7a334d7d419d.jpg,0,0,MildDemented,MildDemented,0.9608059672144198,1,0.9608059672144198,0.014143163500244329,0.01346436526397459,0.011586504021361315
103,data/alzheimers/MildDemented/10f3d5bc-27b6-4b3d-8155-2eb3b23b0263.jpg,0,0,MildDemented,MildDemented,0.956059611535119,1,0.956059611535119,0.014801649018337136,0.016425218035415124,0.012713521411128755
104,data/alzheimers/MildDemented/10f908be-e2ce-43be-90fa-a71cf1f7fbdb.jpg,0,0,MildDemented,MildDemented,0.9674323310690505,1,0.9674323310690505,0.011950114140933226,0.01178871129025667,0.008828843499759632
105,data/alzheimers/MildDemented/1107c065-687d-4392-be19-72e12cb34735.jpg,0,0,MildDemented,MildDemented,0.94001761075165,1,0.94001761075165,0.01882972814162332,0.02164806307855448,0.01950459802817212
106,data/alzheimers/MildDemented/110f8ada-0a34-4f8c-99d6-075567c81336.jpg,0,0,MildDemented,MildDemented,0.9734194770508222,1,0.9734194770508222,0.011217615447004718,0.00602171237650356,0.00934119512566948
107,data/alzheimers/MildDemented/1117bfd9-2df3-4b04-9af4-2fe49f5c9c13.jpg,0,0,MildDemented,MildDemented,0.966012183223714,1,0.966012183223714,0.013427549917184277,0.01119096463859782,0.009369302220503944
108,data/alzheimers/MildDemented/111eb60d-12de-4177-ae9d-ffc6124a6f7f.jpg,0,0,MildDemented,MildDemented,0.9629219829042487,1,0.9629219829042487,0.013740003111791077,0.013116273058101473,0.01022174092585881
109,data/alzheimers/MildDemented/112d394e-3aa8-4760-bb39-d4bea7a5f375.jpg,0,0,MildDemented,MildDemented,0.9805251686596381,1,0.9805251686596381,0.009576367882543381,0.004310943999166742,0.005587519458651707
110,data/alzheimers/MildDemented/1139f7b0-ee58-4ed7-8947-018cc5a71739.jpg,0,0,MildDemented,MildDemented,0.9615795599413942,1,0.9615795599413942,0.010952339745351017,0.012524400975872515,0.014943699337382285
111,data/alzheimers/MildDemented/11689fa1-db51-4b60-ae15-e2a0d4f2b382.jpg,0,0,MildDemented,MildDemented,0.9602812734306504,1,0.9602812734306504,0.010738636597049088,0.01325704372014106,0.01572304625215946
112,data/alzheimers/MildDemented/1175f7d4-79e8-4b36-8305-3203a97e99d6.jpg,0,0,MildDemented,MildDemented,0.9607205337245732,1,0.9607205337245732,0.012134149602796046,0.00998742127798076,0.01715789539464994
113,data/alzheimers/MildDemented/11a969b7-5b8f-4ff6-ad66-dd1849771162.jpg,0,0,MildDemented,MildDemented,0.9773815947656925,1,0.9773815947656925,0.009385927654598267,0.006556633911776718,0.00667584366793248
114,data/alzheimers/MildDemented/11d3a4db-60bc-43b3-bdd4-9f979ace3b5f.jpg,0,0,MildDemented,MildDemented,0.9457285691979342,1,0.9457285691979342,0.010870144348167765,0.015929934980768966,0.027471351473129072
115,data/alzheimers/MildDemented/12146e24-57de-4f3a-afe5-4f181704393d.jpg,0,0,MildDemented,MildDemented,0.9626690790181471,1,0.9626690790181471,0.013651754770668944,0.012990648918741611,0.010688517292442346
116,data/alzheimers/MildDemented/12244b68-cf86-4efb-9da4-32f31faef0f2.jpg,0,0,MildDemented,MildDemented,0.9578413991712946,1,0.9578413991712946,0.015329320983078768,0.012332930102297204,0.014496349743329438
117,data/alzheimers/MildDemented/1244bb31-081a-4156-b1d3-9df987bc3dce.jpg,0,0,MildDemented,MildDemented,0.9590795049062739,1,0.9590795049062739,0.012863334280311441,0.015325834988919864,0.012731325824494778
118,data/alzheimers/MildDemented/1251912d-3ffa-43ac-84d2-f1c00e228d40.jpg,0,0,MildDemented,MildDemented,0.9629842523095293,1,0.9629842523095293,0.013188619709233162,0.012606356770510611,0.011220771210726859
119,data/alzheimers/MildDemented/12823194-32a9-44a7-a5e6-91ffd588b703.jpg,0,0,MildDemented,MildDemented,0.9637026355995549,1,0.9637026355995549,0.014122225644190953,0.01277000493094303,0.009405133825311043
120,data/alzheimers/MildDemented/12a063a9-013a-4e3b-a1b1-ce5d13f104f4.jpg,0,0,MildDemented,MildDemented,0.9606969207849783,1,0.9606969207849783,0.0125491801905064,0.012672953897759034,0.014080945126756334
121,data/alzheimers/MildDemented/12bb0107-6deb-4640-ba3d-4cbc795bad6c.jpg,0,0,MildDemented,MildDemented,0.9667286847678206,1,0.9667286847678206,0.014095582093489203,0.010614941145823394,0.008560791992866763
122,data/alzheimers/MildDemented/12fd093d-e925-4ee9-aeca-be7fb6f46419.jpg,0,0,MildDemented,MildDemented,0.9538167787015531,1,0.9538167787015531,0.0160668017827521,0.016098995739742418,0.014017423775952307
123,data/alzheimers/MildDemented/12fdee44-7f7a-45b7-8ae3-7158380e0256.jpg,0,0,MildDemented,MildDemented,0.9724524279263748,1,0.9724524279263748,0.014372161039716181,0.004323836996433655,0.008851574037475381
124,data/alzheimers/MildDemented/131aa1e0-fa2d-4792-8989-01e08acf388d.jpg,0,0,MildDemented,MildDemented,0.9695470224744042,1,0.9695470224744042,0.009809789138177904,0.008292005304709018,0.012351183082708906
125,data/alzheimers/MildDemented/1392f3c0-68e4-434f-a2fb-5273aac8ce7e.jpg,0,0,MildDemented,MildDemented,0.9766321182535926,1,0.9766321182535926,0.009469932298846016,0.007848978495124642,0.006048970952436703
